Airline,Airline_ID,Source_airport,Source_airport_ID,Destination_airport,Destination_airport_ID,Codeshare,Stops,Equipment
4Q,10758,KBL,2050,HEA,2048,\N,0,319
4Q,10758,KBL,2050,ISB,2223,\N,0,319
4Q,10758,KBL,2050,MZR,2053,\N,0,319
4Q,10758,MZR,2053,KBL,2050,\N,0,319
4T,1401,AYT,1688,ZRH,1678,\N,0,320
4T,1401,BSL,1423,HRG,1130,\N,0,320
4T,1401,HRG,1130,BSL,1423,\N,0,320
4T,1401,HRG,1130,ZRH,1678,\N,0,320
4T,1401,PRN,1742,ZRH,1678,\N,0,320
4T,1401,RMF,4197,ZRH,1678,\N,0,320
4T,1401,SKP,1737,ZRH,1678,\N,0,320
4T,1401,ZRH,1678,AYT,1688,\N,0,320
4T,1401,ZRH,1678,HRG,1130,\N,0,320
4T,1401,ZRH,1678,PRN,1742,\N,0,320
4T,1401,ZRH,1678,RMF,4197,\N,0,320
4T,1401,ZRH,1678,SKP,1737,\N,0,320
4U,2548,AGP,1230,STR,350,\N,0,320
4U,2548,AGP,1230,TXL,351,\N,0,319
4U,2548,ALG,210,CGN,344,\N,0,319
4U,2548,AMS,580,HAM,342,\N,0,CRJ
4U,2548,AOI,4309,DUS,345,\N,0,CRJ
4U,2548,AOI,4309,TXL,351,\N,0,CRJ
4U,2548,ARN,737,CGN,344,\N,0,CRJ
4U,2548,ARN,737,DUS,345,\N,0,CRJ
4U,2548,ARN,737,HAM,342,\N,0,CRJ
4U,2548,ATH,3941,CGN,344,\N,0,319
4U,2548,ATH,3941,STR,350,\N,0,319
4U,2548,AYT,1688,CGN,344,\N,0,320
4U,2548,BCN,1218,CGN,344,\N,0,320
4U,2548,BCN,1218,DUS,345,\N,0,320
4U,2548,BCN,1218,HAJ,352,\N,0,319
4U,2548,BCN,1218,HAM,342,\N,0,319
4U,2548,BCN,1218,STR,350,\N,0,319
4U,2548,BDS,1506,STR,350,\N,0,319
4U,2548,BEG,1739,STR,350,\N,0,319
4U,2548,BGO,636,HAM,342,\N,0,CRJ
4U,2548,BHX,469,HAM,342,\N,0,CRJ
4U,2548,BHX,469,TXL,351,\N,0,319
4U,2548,BIA,1321,CGN,344,\N,0,319
4U,2548,BIA,1321,DUS,345,\N,0,320
4U,2548,BIA,1321,HAM,342,\N,0,CRJ
4U,2548,BIA,1321,STR,350,\N,0,319
4U,2548,BIA,1321,TXL,351,\N,0,320
4U,2548,BIO,1216,DUS,345,\N,0,CRJ
4U,2548,BIO,1216,STR,350,\N,0,CRJ
4U,2548,BLQ,1538,CGN,344,\N,0,319
4U,2548,BLQ,1538,TXL,351,\N,0,319
4U,2548,BRE,353,STR,350,\N,0,319
4U,2548,BRI,1501,CGN,344,\N,0,319
4U,2548,BRI,1501,DUS,345,\N,0,CRJ
4U,2548,BRI,1501,STR,350,\N,0,319
4U,2548,BRU,302,STR,350,\N,0,319
